Licenciatura,1ero,Promedio,2do,3ero
Ingeniería en Sistemas Computacionales,10.0,9.333333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.5,8.5,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.0,1.6666666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,9.666666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.0,1.6666666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.0,7.666666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,9.666666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.5,7.766666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.0,6.966666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,4.3,6.5,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.8,7.933333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.2,6.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,4.7,6.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.3,8.666666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.7,7.266666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.5,8.700000000000001,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,3.0,1.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.6,7.866666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.7,8.266666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,3.0,1.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.199999999999998,7.099999999999999,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.199999999999998,7.099999999999999,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.4,6.816666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.4,8.066666666666668,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,3.6,3.266666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.2,6.2,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.800000000000002,8.033333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.800000000000002,6.150000000000001,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.0,6.5,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.4,1.8,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.800000000000002,6.683333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.600000000000001,7.683333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.0,6.5,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.3,7.433333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.1,7.566666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.8,7.966666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.1,6.933333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.7,6.433333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.4,8.733333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.5,7.933333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.5,8.9,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.1,3.033333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.8,7.333333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.5,8.9,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.0,8.433333333333332,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.0,8.433333333333332,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.5,8.233333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.5,8.333333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.7,7.3,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.0,8.333333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.8,8.466666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.5,8.700000000000001,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.5,8.566666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.5,2.1666666666666665,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.1,8.5,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.3,8.566666666666668,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.5,8.799999999999999,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.5,8.5,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.0,7.833333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.0,1.6666666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,8.666666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.0,1.6666666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.5,5.866666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.0,6.900000000000001,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.5,9.633333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.5,8.466666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,0.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,7.199999999999999,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,4.866666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.5,8.633333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.5,7.3999999999999995,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.0,1.6666666666666667,6.444060097126665,6.363844233103997
Turismo,10.0,7.69,6.444060097126665,6.363844233103997
Turismo,9.6,8.986666666666666,6.444060097126665,6.363844233103997
Turismo,9.3,8.836666666666666,6.444060097126665,6.363844233103997
Turismo,9.6,8.39,6.444060097126665,6.363844233103997
Turismo,9.6,8.866666666666667,6.444060097126665,6.363844233103997
Turismo,9.5,7.166666666666667,6.444060097126665,6.363844233103997
Turismo,9.3,8.700000000000001,6.444060097126665,6.363844233103997
Turismo,9.63,2.42,6.444060097126665,6.363844233103997
Turismo,9.0,5.333333333333333,6.444060097126665,6.363844233103997
Turismo,10.0,8.833333333333334,6.444060097126665,6.363844233103997
Turismo,10.0,7.336666666666666,6.444060097126665,6.363844233103997
Turismo,9.6,7.489999999999999,6.444060097126665,6.363844233103997
Turismo,9.8,9.666666666666666,6.444060097126665,6.363844233103997
Turismo,9.0,8.799999999999999,6.444060097126665,6.363844233103997
Turismo,0.0,9.626666666666667,6.444060097126665,6.363844233103997
Turismo,9.3,9.6,6.444060097126665,6.363844233103997
Turismo,10.0,0.0,6.444060097126665,6.363844233103997
Turismo,5.0,0.0,6.444060097126665,6.363844233103997
Turismo,9.2,3.9966666666666666,6.444060097126665,6.363844233103997
Turismo,9.5,7.109999999999999,6.444060097126665,6.363844233103997
Turismo,9.6,8.46,6.444060097126665,6.363844233103997
Turismo,0.0,8.4,6.444060097126665,6.363844233103997
Turismo,9.8,5.833333333333333,6.444060097126665,6.363844233103997
Turismo,8.3,1.02,6.444060097126665,6.363844233103997
Turismo,7.6,8.103333333333333,6.444060097126665,6.363844233103997
Turismo,4.0,0.0,6.444060097126665,6.363844233103997
Turismo,10.0,5.383333333333333,6.444060097126665,6.363844233103997
Turismo,10.0,8.886666666666667,6.444060097126665,6.363844233103997
Turismo,8.6,8.036666666666667,6.444060097126665,6.363844233103997
Turismo,5.0,8.806666666666667,6.444060097126665,6.363844233103997
Turismo,9.9,7.343333333333334,6.444060097126665,6.363844233103997
Turismo,10.0,7.383333333333333,6.444060097126665,6.363844233103997
Turismo,7.4,8.986666666666666,6.444060097126665,6.363844233103997
Turismo,9.4,7.623333333333334,6.444060097126665,6.363844233103997
Turismo,7.2,8.776666666666666,6.444060097126665,6.363844233103997
Turismo,7.3,8.233333333333333,6.444060097126665,6.363844233103997
Turismo,4.0,9.47,6.444060097126665,6.363844233103997
Turismo,0.0,9.466666666666667,6.444060097126665,6.363844233103997
Turismo,10.0,4.16,6.444060097126665,6.363844233103997
Turismo,10.0,7.803333333333334,6.444060097126665,6.363844233103997
Turismo,5.0,8.706666666666665,6.444060097126665,6.363844233103997
Turismo,6.4,9.04,6.444060097126665,6.363844233103997
Turismo,8.0,7.896666666666666,6.444060097126665,6.363844233103997
Turismo,10.0,5.633333333333333,6.444060097126665,6.363844233103997
Turismo,0.0,7.316666666666666,6.444060097126665,6.363844233103997
Turismo,6.4,8.22,6.444060097126665,6.363844233103997
Turismo,7.0,7.676666666666667,6.444060097126665,6.363844233103997
Turismo,8.7,6.289999999999999,6.444060097126665,6.363844233103997
Turismo,4.1,8.26,6.444060097126665,6.363844233103997
Turismo,8.6,0.0,6.444060097126665,6.363844233103997
Turismo,8.4,8.913333333333334,6.444060097126665,6.363844233103997
Turismo,7.9,5.45,6.444060097126665,6.363844233103997
Turismo,7.7,8.61,6.444060097126665,6.363844233103997
Turismo,4.1,5.466666666666666,6.444060097126665,6.363844233103997
Turismo,10.0,0.0,6.444060097126665,6.363844233103997
Turismo,7.7,8.053333333333333,6.444060097126665,6.363844233103997
Turismo,8.6,8.533333333333333,6.444060097126665,6.363844233103997
Turismo,8.8,5.866666666666667,6.444060097126665,6.363844233103997
Turismo,8.9,6.6499999999999995,6.444060097126665,6.363844233103997
Turismo,1.3,8.513333333333334,6.444060097126665,6.363844233103997
Turismo,0.0,8.836666666666666,6.444060097126665,6.363844233103997
Turismo,8.9,9.283333333333333,6.444060097126665,6.363844233103997
Turismo,8.2,8.82,6.444060097126665,6.363844233103997
Turismo,3.6,8.026666666666666,6.444060097126665,6.363844233103997
Turismo,9.0,9.036666666666667,6.444060097126665,6.363844233103997
Turismo,8.7,8.99,6.444060097126665,6.363844233103997
Turismo,8.7,6.476666666666667,6.444060097126665,6.363844233103997
Turismo,0.0,9.413333333333334,6.444060097126665,6.363844233103997
Turismo,7.0,8.993333333333334,6.444060097126665,6.363844233103997
Turismo,6.1866666666666665,8.966666666666667,6.444060097126665,6.363844233103997
Turismo,7.826666666666666,9.023333333333333,6.444060097126665,6.363844233103997
Turismo,6.523333333333333,8.273333333333333,6.444060097126665,6.363844233103997
Turismo,7.990800000000003,8.646666666666667,6.444060097126665,6.363844233103997
Turismo,7.950000000000001,6.3133333333333335,6.444060097126665,6.363844233103997
Turismo,7.6046,9.193333333333333,6.444060097126665,6.363844233103997
Turismo,6.286666666666666,9.103333333333333,6.444060097126665,6.363844233103997
Turismo,6.875399999999999,4.036666666666666,6.444060097126665,6.363844233103997
Turismo,7.76,8.803333333333333,6.444060097126665,6.363844233103997
Turismo,7.211793333333333,8.206666666666665,6.444060097126665,6.363844233103997
Turismo,7.211793333333333,8.93,6.444060097126665,6.363844233103997
Turismo,7.76,5.703333333333333,6.444060097126665,6.363844233103997
Turismo,7.153333333333332,8.450000000000001,6.444060097126665,6.363844233103997
Turismo,4.000000000000001,8.913333333333334,6.444060097126665,6.363844233103997
Turismo,0.0,8.92,6.444060097126665,6.363844233103997
Turismo,8.610000000000003,9.093333333333334,6.444060097126665,6.363844233103997
Turismo,7.5892300000000015,4.88,6.444060097126665,6.363844233103997
Turismo,2.493333333333333,8.9,6.444060097126665,6.363844233103997
Turismo,7.312866666666666,8.16,6.444060097126665,6.363844233103997
Turismo,8.988999999999999,9.023333333333333,6.444060097126665,6.363844233103997
Turismo,6.565333333333334,8.516666666666667,6.444060097126665,6.363844233103997
Turismo,1.3333333333333333,8.093333333333334,6.444060097126665,6.363844233103997
Turismo,7.334356666666667,6.753333333333333,6.444060097126665,6.363844233103997
Turismo,7.6,9.336666666666666,6.444060097126665,6.363844233103997
Turismo,7.800000000000002,8.9,6.444060097126665,6.363844233103997
Turismo,6.2,9.35,6.444060097126665,6.363844233103997
Turismo,7.0,6.210000000000001,6.444060097126665,6.363844233103997
Turismo,7.199999999999998,3.61,6.444060097126665,6.363844233103997
Turismo,6.799999999999999,9.076666666666666,6.444060097126665,6.363844233103997
Turismo,7.199999999999998,9.333333333333334,6.444060097126665,6.363844233103997
Turismo,7.199999999999998,7.666666666666667,6.444060097126665,6.363844233103997
Turismo,9.0,9.343333333333334,6.444060097126665,6.363844233103997
Turismo,7.800000000000002,5.41,6.444060097126665,6.363844233103997
Turismo,6.799999999999999,8.686666666666667,6.444060097126665,6.363844233103997
Turismo,8.0,6.886666666666667,6.444060097126665,6.363844233103997
Turismo,7.800000000000002,9.576666666666666,6.444060097126665,6.363844233103997
Turismo,5.2,7.8999999999999995,6.444060097126665,6.363844233103997
Turismo,0.0,8.786666666666667,6.444060097126665,6.363844233103997
Turismo,8.0,9.553333333333333,6.444060097126665,6.363844233103997
Turismo,8.200000000000001,8.52,6.444060097126665,6.363844233103997
Turismo,3.2,9.22,6.444060097126665,6.363844233103997
Turismo,7.800000000000002,0.0,6.444060097126665,6.363844233103997
Turismo,8.200000000000001,8.81,6.444060097126665,6.363844233103997
Turismo,6.4,7.466666666666666,6.444060097126665,6.363844233103997
Turismo,3.0,9.086666666666666,6.444060097126665,6.363844233103997
Turismo,5.2,9.376666666666667,6.444060097126665,6.363844233103997
Turismo,8.0,5.686666666666667,6.444060097126665,6.363844233103997
Turismo,10.0,9.9,6.444060097126665,6.363844233103997
Turismo,6.6,9.766666666666667,6.444060097126665,6.363844233103997
Turismo,9.9,9.51,6.444060097126665,6.363844233103997
Turismo,9.2,9.5,6.444060097126665,6.363844233103997
Turismo,9.6,8.706666666666667,6.444060097126665,6.363844233103997
Turismo,9.6,8.410000000000002,6.444060097126665,6.363844233103997
Turismo,8.9,8.82,6.444060097126665,6.363844233103997
Turismo,10.0,8.043333333333333,6.444060097126665,6.363844233103997
Turismo,9.5,0.0,6.444060097126665,6.363844233103997
Turismo,9.0,0.0,6.444060097126665,6.363844233103997
Turismo,8.7,8.486666666666666,6.444060097126665,6.363844233103997
Turismo,8.4,7.633333333333333,6.444060097126665,6.363844233103997
Turismo,8.2,7.21,6.444060097126665,6.363844233103997
Turismo,0.0,8.72,6.444060097126665,6.363844233103997
Turismo,9.1,0.0,6.444060097126665,6.363844233103997
Turismo,8.6,9.72,6.444060097126665,6.363844233103997
Turismo,8.4,8.986666666666666,6.444060097126665,6.363844233103997
Turismo,7.9,9.586666666666666,6.444060097126665,6.363844233103997
Turismo,8.9,9.066666666666666,6.444060097126665,6.363844233103997
Turismo,9.9,4.61,6.444060097126665,6.363844233103997
Turismo,0.0,8.533333333333333,6.444060097126665,6.363844233103997
Turismo,8.8,9.066666666666666,6.444060097126665,6.363844233103997
Turismo,9.0,5.72,6.444060097126665,6.363844233103997
Turismo,9.0,8.04,6.444060097126665,6.363844233103997
Turismo,9.0,6.0566666666666675,6.444060097126665,6.363844233103997
Turismo,8.5,7.476666666666667,6.444060097126665,6.363844233103997
Turismo,9.0,9.520000000000001,6.444060097126665,6.363844233103997
Turismo,10.0,9.453333333333333,6.444060097126665,6.363844233103997
Turismo,9.0,8.2,6.444060097126665,6.363844233103997
Turismo,8.0,4.003333333333333,6.444060097126665,6.363844233103997
Turismo,8.0,7.18,6.444060097126665,6.363844233103997
Turismo,9.0,8.196666666666667,6.444060097126665,6.363844233103997
Turismo,9.5,8.75,6.444060097126665,6.363844233103997
Turismo,9.0,7.3500000000000005,6.444060097126665,6.363844233103997
Turismo,9.0,9.42,6.444060097126665,6.363844233103997
Turismo,9.5,8.163333333333332,6.444060097126665,6.363844233103997
Turismo,0.0,7.713333333333334,6.444060097126665,6.363844233103997
Turismo,8.5,9.41,6.444060097126665,6.363844233103997
Turismo,10.0,8.96,6.444060097126665,6.363844233103997
Turismo,6.5,9.026666666666666,6.444060097126665,6.363844233103997
Turismo,8.0,6.333333333333333,6.444060097126665,6.363844233103997
Turismo,10.0,7.503333333333333,6.444060097126665,6.363844233103997
Turismo,10.0,9.21,6.444060097126665,6.363844233103997
Turismo,0.0,8.223333333333333,6.444060097126665,6.363844233103997
Turismo,8.5,9.486666666666666,6.444060097126665,6.363844233103997
Turismo,10.0,9.196666666666667,6.444060097126665,6.363844233103997
Turismo,8.0,7.373333333333332,6.444060097126665,6.363844233103997
Turismo,4.5,6.669999999999999,6.444060097126665,6.363844233103997
Turismo,10.0,9.526666666666666,6.444060097126665,6.363844233103997
Turismo,10.0,9.08,6.444060097126665,6.363844233103997
Turismo,6.0,8.733333333333333,6.444060097126665,6.363844233103997
Turismo,4.5,8.776666666666666,6.444060097126665,6.363844233103997
Turismo,8.3,9.193333333333333,6.444060097126665,6.363844233103997
Turismo,6.3,5.453333333333333,6.444060097126665,6.363844233103997
Turismo,7.8,9.886666666666667,6.444060097126665,6.363844233103997
Turismo,6.0,7.576666666666667,6.444060097126665,6.363844233103997
Turismo,8.3,8.84,6.444060097126665,6.363844233103997
Turismo,7.3,8.256666666666666,6.444060097126665,6.363844233103997
Turismo,7.3,8.693333333333333,6.444060097126665,6.363844233103997
Turismo,8.0,9.39,6.444060097126665,6.363844233103997
Turismo,7.5,8.03,6.444060097126665,6.363844233103997
Turismo,9.7,9.333333333333334,6.444060097126665,6.363844233103997
Turismo,8.6,9.353333333333333,6.444060097126665,6.363844233103997
Turismo,9.7,9.286666666666667,6.444060097126665,6.363844233103997
Turismo,3.0,8.853333333333333,6.444060097126665,6.363844233103997
Turismo,9.3,9.22,6.444060097126665,6.363844233103997
Turismo,6.8,8.676666666666668,6.444060097126665,6.363844233103997
Turismo,10.0,7.7,6.444060097126665,6.363844233103997
Turismo,7.9,9.700000000000001,6.444060097126665,6.363844233103997
Turismo,9.0,5.866666666666667,6.444060097126665,6.363844233103997
Turismo,9.0,8.133333333333333,6.444060097126665,6.363844233103997
Turismo,7.0,9.51,6.444060097126665,6.363844233103997
Turismo,10.0,9.1,6.444060097126665,6.363844233103997
Turismo,10.0,8.166666666666666,6.444060097126665,6.363844233103997
Turismo,8.5,6.433333333333334,6.444060097126665,6.363844233103997
Turismo,7.0,7.803333333333334,6.444060097126665,6.363844233103997
Turismo,9.0,8.299999999999999,6.444060097126665,6.363844233103997
Turismo,9.0,8.0,6.444060097126665,6.363844233103997
Turismo,9.0,9.086666666666666,6.444060097126665,6.363844233103997
Turismo,9.0,8.943333333333333,6.444060097126665,6.363844233103997
Turismo,8.5,8.4,6.444060097126665,6.363844233103997
Turismo,8.0,9.186666666666666,6.444060097126665,6.363844233103997
Turismo,8.0,8.686666666666666,6.444060097126665,6.363844233103997
Turismo,8.0,8.843333333333334,6.444060097126665,6.363844233103997
Turismo,9.0,8.833333333333334,6.444060097126665,6.363844233103997
Turismo,9.0,9.486666666666666,6.444060097126665,6.363844233103997
Turismo,10.0,0.0,6.444060097126665,6.363844233103997
Turismo,9.0,8.700000000000001,6.444060097126665,6.363844233103997
Turismo,0.0,9.266666666666667,6.444060097126665,6.363844233103997
Turismo,10.0,9.5,6.444060097126665,6.363844233103997
Turismo,9.0,8.786666666666667,6.444060097126665,6.363844233103997
Turismo,9.0,9.486666666666666,6.444060097126665,6.363844233103997
Turismo,9.5,8.799999999999999,6.444060097126665,6.363844233103997
Turismo,8.595555555555556,9.066666666666666,6.444060097126665,6.363844233103997
Turismo,7.22962962962963,8.31,6.444060097126665,6.363844233103997
Turismo,6.014814814814816,9.643333333333333,6.444060097126665,6.363844233103997
Turismo,9.106666666666667,1.9666666666666668,6.444060097126665,6.363844233103997
Turismo,9.155555555555557,8.633333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.651851851851849,9.866666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,3.4444444444444446,9.733333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.188888888888886,9.5,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.288888888888888,9.6,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.955555555555557,9.533333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.037037037037038,9.5,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.437037037037037,9.4,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.196296296296296,9.576666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.125185185185185,9.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.483333333333334,9.666666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.098888888888887,9.533333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.288888888888891,9.733333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.14,7.933333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.81111111111111,9.033333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.762962962962964,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.000000000000002,9.433333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.611111111111109,9.933333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.169222222222224,7.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.155555555555555,9.4,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,9.833333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,9.466666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,9.933333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,8.233333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,8.5,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,4.933333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,9.266666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,9.1,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,8.433333333333332,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,6.866666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,9.1,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,10.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,8.266666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,7.566666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,8.6,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,7.900000000000001,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,5.3,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,9.333333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,9.233333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,6.333333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,7.466666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,7.633333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.000000000000001,9.066666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.0,0.0,6.444060097126665,6.363844233103997
