,FECHA,TIPO_INGRESO,LINEA_1,LINEA_2,LINEA_3,LINEA_4,LINEA_5,LINEA_6,LINEA_7,LINEA_8,LINEA_9,LINEA_A,LINEA_B,LINEA_12,AÑO,MES
10025,2019-12-13,Tarjetas,11735,17480,11285,1175,4265,2075,3470,3475,3695,1320,4995,36300,2019,12
10026,2019-12-14,Tarjetas,12825,23290,14800,2450,4840,3035,6400,6810,4555,2690,8045,32025,2019,12
10027,2019-12-15,Tarjetas,10625,15790,9005,1625,4120,1900,4115,4360,2970,2225,5820,23845,2019,12
10028,2019-12-16,Tarjetas,14960,19865,13650,1400,3835,3370,7500,6870,4900,2355,7845,38285,2019,12
10029,2019-12-17,Tarjetas,15440,19870,12950,1995,4420,3390,6185,6570,4510,2255,6705,35590,2019,12
10030,2019-12-18,Tarjetas,15490,16115,9450,1300,3970,1470,5340,5660,3625,1920,5325,33120,2019,12
10031,2019-12-19,Tarjetas,11490,10825,5435,1115,3165,770,1940,3465,1640,2235,2390,34120,2019,12
10032,2019-12-20,Tarjetas,7160,4990,2315,985,1090,555,1060,1670,485,1010,1310,37920,2019,12
10033,2019-12-21,Tarjetas,16070,21260,14610,3110,4850,2585,5735,6725,4800,2790,9215,34135,2019,12
10034,2019-12-22,Tarjetas,13555,16115,12305,2250,4695,2000,4910,6215,2890,2160,7800,27305,2019,12
10035,2019-12-23,Tarjetas,18270,22620,15895,2190,5315,3085,8470,7770,5600,3435,9010,42230,2019,12
10036,2019-12-24,Tarjetas,7520,13855,6985,1160,3825,1765,4925,4135,3195,1745,4690,29610,2019,12
10037,2019-12-25,Tarjetas,9430,6080,2190,445,845,1270,1395,2170,1105,1060,1720,17965,2019,12
10038,2019-12-26,Tarjetas,18490,29510,19195,2965,6365,4355,10370,8620,6130,3960,12155,39325,2019,12
10039,2019-12-27,Tarjetas,17980,24205,14015,2690,4655,3400,6630,8325,6080,3530,8085,42475,2019,12
10040,2019-12-28,Tarjetas,28005,38875,24230,4050,8255,5040,12510,12980,9055,5905,14345,41500,2019,12
10041,2019-12-29,Tarjetas,17355,21870,12935,1820,6600,3325,5895,6840,5060,2615,9245,34630,2019,12
10042,2019-12-30,Tarjetas,10590,7880,4370,2035,1710,1080,1700,2250,2065,680,2745,71470,2019,12
10043,2019-12-31,Tarjetas,4270,735,0,5680,0,1465,0,330,0,0,530,97590,2019,12
10044,2020-01-01,Tarjetas,11925,315,1005,330,0,0,0,405,0,0,0,50850,2020,1
10045,2020-01-02,Tarjetas,69345,90135,51810,9570,18405,14340,30570,26445,22095,10590,39390,121215,2020,1
10046,2020-01-03,Tarjetas,71535,98055,65295,11820,21885,16155,35205,32595,25680,12885,42630,106515,2020,1
10047,2020-01-04,Tarjetas,54930,69435,45195,4620,13710,10440,22725,23115,15795,8250,26355,84300,2020,1
10048,2020-01-05,Tarjetas,33285,48165,27105,5250,11430,6945,12540,15630,9330,5595,21495,64830,2020,1
10049,2020-01-06,Tarjetas,55050,74880,57300,8730,21570,17205,39510,26625,22755,8610,29220,99480,2020,1
10050,2020-01-07,Tarjetas,50550,68460,50160,5250,15330,10065,22800,22995,17235,7125,19590,97920,2020,1
10051,2020-01-08,Tarjetas,50970,71250,55065,7380,17430,14055,30510,25005,19845,7890,27420,85995,2020,1
10052,2020-01-09,Tarjetas,52185,78495,60015,7800,18795,13380,28245,26415,18660,8340,26730,85890,2020,1
10053,2020-01-10,Tarjetas,51210,70815,50865,5760,17370,10785,27120,22830,14580,7365,25140,94875,2020,1
10054,2020-01-11,Tarjetas,48510,72450,49320,7800,13440,9420,20865,22950,14520,8310,27915,78630,2020,1
10055,2020-01-12,Tarjetas,28110,38400,24120,3660,8760,6165,11715,14145,9270,5385,19185,55605,2020,1
10056,2020-01-13,Tarjetas,61725,82545,58245,9405,18840,20190,34860,27285,19920,9645,33930,107820,2020,1
10057,2020-01-14,Tarjetas,62265,83985,63780,8955,19395,16590,33075,28890,22230,8865,35910,100425,2020,1
10058,2020-01-15,Tarjetas,101700,90135,68895,9300,22380,15870,37485,28725,28785,12615,36855,95055,2020,1
10059,2020-01-16,Tarjetas,54420,81750,62010,8550,19290,14400,32025,27045,28005,11955,35370,97035,2020,1
10060,2020-01-17,Tarjetas,75570,116340,115920,9150,34200,18465,33825,44655,35550,19740,35715,99585,2020,1
10061,2020-01-18,Tarjetas,106020,123345,114720,9000,35085,13965,25545,44790,35085,20010,33795,85410,2020,1
10062,2020-01-19,Tarjetas,80820,85830,88335,4485,20505,11625,20235,23535,14550,12300,40845,62610,2020,1
10063,2020-01-20,Tarjetas,115635,134325,107640,14400,30750,24240,70365,49680,35985,15765,83865,121050,2020,1
10064,2020-01-21,Tarjetas,128385,141900,137115,15960,36660,25125,75765,52290,42180,20685,85260,117870,2020,1
10065,2020-01-22,Tarjetas,140400,144510,115320,14610,38985,25425,63690,52785,40920,21840,85470,126690,2020,1
10066,2020-01-23,Tarjetas,102135,144750,129855,15705,36915,26055,71655,48825,42570,24090,107760,136710,2020,1
10067,2020-01-24,Tarjetas,147030,176580,147675,16650,40785,31785,81780,66240,54015,27390,85905,267585,2020,1
10068,2020-01-25,Tarjetas,161940,200880,145890,18615,40740,26355,72255,66060,51555,28515,98400,228315,2020,1
10069,2020-01-26,Tarjetas,100155,115185,97815,9105,29535,14790,41625,37995,28275,18840,62565,139380,2020,1
10070,2020-01-27,Tarjetas,175710,221130,171585,18855,50775,41490,89175,73110,63840,31260,112920,280770,2020,1
10071,2020-01-28,Tarjetas,153255,199995,153900,16965,43335,31305,85965,62415,54945,27990,94920,202380,2020,1
10072,2020-01-29,Tarjetas,169500,199665,201675,17910,45615,31695,88110,68565,59310,35550,106695,187530,2020,1
10073,2020-01-30,Tarjetas,168075,204210,226350,17520,57630,34290,94395,64215,46185,31215,99885,181485,2020,1
10074,2020-01-31,Tarjetas,211665,240645,235485,21645,71655,53190,113940,82065,74910,40755,135810,222945,2020,1
10075,2020-02-01,Tarjetas,201075,226095,226440,16785,65565,26565,85650,81270,70185,58290,137550,177465,2020,2
10076,2020-02-02,Tarjetas,78870,125085,136905,8265,29460,21480,30705,35205,25290,26685,45750,99615,2020,2
10077,2020-02-03,Tarjetas,75345,90105,89160,9585,28635,15420,36465,35145,26445,24225,45885,96855,2020,2
10078,2020-02-04,Tarjetas,147000,172500,191565,15930,53565,37425,85215,71430,51420,42150,109875,172095,2020,2
10079,2020-02-05,Tarjetas,113130,127740,146220,13215,39855,27645,65775,57255,47235,40695,58380,144030,2020,2
10080,2020-02-06,Tarjetas,86535,106350,103725,9045,30465,18900,46995,37920,35460,23850,61230,121860,2020,2
10081,2020-02-07,Tarjetas,92295,112920,115845,7665,30825,17445,44925,35265,31995,29295,60435,124845,2020,2
10082,2020-02-08,Tarjetas,103200,142170,113715,6075,25830,18405,41430,45015,40185,30375,68220,111285,2020,2
10083,2020-02-09,Tarjetas,58830,76230,50775,4515,19185,7320,23955,17730,16290,15585,35160,74835,2020,2
10084,2020-02-10,Tarjetas,80595,90735,91260,8070,25950,16470,41010,31245,28740,24195,51705,124050,2020,2
10085,2020-02-11,Tarjetas,63825,89040,76425,6420,22980,12810,32970,27930,25020,18885,32025,98220,2020,2
10086,2020-02-12,Tarjetas,68565,81750,85530,6180,22110,14100,33105,25395,24105,18240,47790,96630,2020,2
10087,2020-02-13,Tarjetas,64725,82110,65535,5700,23055,10410,31740,25635,23115,18660,40860,96960,2020,2
10088,2020-02-14,Tarjetas,65085,80055,81660,5730,18840,14670,33405,26565,23940,18660,37305,107910,2020,2
10089,2020-02-15,Tarjetas,69645,89655,64050,6780,23055,12090,30870,25980,25485,19470,53955,106695,2020,2
10090,2020-02-16,Tarjetas,46605,61290,52500,3495,17445,7335,21645,16665,14655,13725,30585,84255,2020,2
10091,2020-02-17,Tarjetas,62730,78105,71475,7020,21195,13275,32130,24315,21000,17790,43245,107730,2020,2
10092,2020-02-18,Tarjetas,59655,72810,67860,5760,19635,11175,30885,22770,21705,14445,38355,91425,2020,2
10093,2020-02-19,Tarjetas,58125,62955,61875,4920,16920,9090,26130,19860,18705,15420,33600,83940,2020,2
10094,2020-02-20,Tarjetas,46425,58395,56175,4575,16185,10020,26115,15450,18480,12705,31845,82200,2020,2
10095,2020-02-21,Tarjetas,51150,56130,60315,3900,16200,9330,24420,18690,17475,13980,33840,85860,2020,2
10096,2020-02-22,Tarjetas,51660,72945,55290,3975,16830,9015,26775,16920,19020,12225,41310,90345,2020,2
10097,2020-02-23,Tarjetas,40560,51465,44025,2325,12825,6720,17190,10755,11175,11685,24255,61335,2020,2
10098,2020-02-24,Tarjetas,45390,54690,54885,4020,14220,10815,25485,20070,16425,11550,30480,94980,2020,2
10099,2020-02-25,Tarjetas,41520,52350,49935,3495,11250,8505,22290,16350,17550,13440,25350,77715,2020,2
10100,2020-02-26,Tarjetas,36570,51195,41685,4020,12195,7530,20460,16320,15105,11310,24615,71430,2020,2
10101,2020-02-27,Tarjetas,41040,50790,43650,3015,15360,7980,22620,13350,15195,12795,27870,72525,2020,2
10102,2020-02-28,Tarjetas,45060,59505,48375,3735,14400,8865,23235,16305,15945,11730,30240,82320,2020,2
10103,2020-02-29,Tarjetas,51120,61980,55860,3555,17490,7890,24390,18855,16290,11550,37035,83730,2020,2
10104,2020-03-01,Tarjetas,32715,41460,35265,2265,8820,3375,14430,12195,12270,9735,10935,58485,2020,3
10105,2020-03-02,Tarjetas,44205,56910,50865,4740,8565,10800,20520,18600,14115,13395,29010,88980,2020,3
10106,2020-03-03,Tarjetas,41310,53790,49425,2940,10230,8685,25170,21840,16290,11685,29595,77865,2020,3
10107,2020-03-04,Tarjetas,41490,49905,42810,3915,7785,6720,21000,15570,14265,12090,28980,73110,2020,3
10108,2020-03-05,Tarjetas,37395,44850,42045,3465,8700,7425,17910,11655,14250,10995,23895,70005,2020,3
10109,2020-03-06,Tarjetas,36900,43830,41700,3090,8910,6660,20190,13110,12870,9855,24870,74820,2020,3
10110,2020-03-07,Tarjetas,38310,48510,38490,2880,8415,5295,18975,13050,13050,8730,26805,74640,2020,3
10111,2020-03-08,Tarjetas,24210,34275,30990,1080,5775,3735,9840,10095,8190,5760,14955,59445,2020,3
10112,2020-03-09,Tarjetas,78735,52275,82365,180,14055,14730,19515,27465,21075,25560,44700,14625,2020,3
10113,2020-03-10,Tarjetas,88830,94365,75750,3645,10515,16080,38490,16200,32655,28065,55215,80415,2020,3
10114,2020-03-11,Tarjetas,27240,39495,40215,2910,7530,6285,15195,12450,13305,10260,21705,64935,2020,3
10115,2020-03-12,Tarjetas,24225,36645,32610,2565,9705,5130,16200,10455,11370,6870,18795,61710,2020,3
10116,2020-03-13,Tarjetas,27585,40305,39525,2730,7890,5400,16080,10335,11730,7455,20670,70170,2020,3
10117,2020-03-14,Tarjetas,25230,42810,32385,2220,8580,4125,13770,10905,12780,8865,23850,67665,2020,3
10118,2020-03-15,Tarjetas,20925,29655,25455,1470,5535,3120,10050,7110,8055,6270,14130,48255,2020,3
10119,2020-03-16,Tarjetas,15285,20640,20220,1530,4185,2580,5445,7140,5310,4440,12105,40680,2020,3
10120,2020-03-17,Tarjetas,24750,29520,29985,2295,7095,5670,12585,9660,10035,7320,16770,66660,2020,3
10121,2020-03-18,Tarjetas,21705,24525,22680,1605,7170,3855,11715,7395,8625,5760,13635,49545,2020,3
10122,2020-03-19,Tarjetas,15135,20340,20370,1575,4935,2715,7455,6405,6045,4560,10200,40500,2020,3
10123,2020-03-20,Tarjetas,14625,18255,15825,1455,4380,2460,8235,4860,5670,4770,10395,43065,2020,3
10124,2020-03-21,Tarjetas,12855,16920,14280,930,4140,2355,5775,5865,4950,3795,7830,36945,2020,3
10125,2020-03-22,Tarjetas,8550,10110,7425,600,3480,1050,3375,2805,2505,2820,5190,25920,2020,3
10126,2020-03-23,Tarjetas,10305,13800,15255,1215,3120,1920,5745,6315,4440,4170,8190,35895,2020,3
10127,2020-03-24,Tarjetas,9165,11655,11535,585,2700,1545,4290,4290,3765,3480,6165,30030,2020,3
10128,2020-03-25,Tarjetas,8085,9195,8820,840,2085,1575,4320,4020,3810,2805,4920,25155,2020,3
10129,2020-03-26,Tarjetas,7095,9750,8625,495,2580,1650,3330,4260,3420,2745,5265,25920,2020,3
10130,2020-03-27,Tarjetas,7170,10845,8805,765,2205,1695,3900,3420,2610,2580,4770,25245,2020,3
10131,2020-03-28,Tarjetas,7335,12285,8850,675,2760,840,4125,3720,3120,2910,5775,27030,2020,3
10132,2020-03-29,Tarjetas,7575,8445,6240,435,1935,975,2490,1755,2025,2040,3585,18990,2020,3
10133,2020-03-30,Tarjetas,8175,12405,8325,930,2745,1320,4125,3585,2925,2535,6480,28275,2020,3
10134,2020-03-31,Tarjetas,8235,13830,10620,555,2865,1200,3705,3060,3480,2865,6045,25740,2020,3
10135,2020-04-01,Tarjetas,7695,9615,7575,1080,2910,1065,3825,3510,3225,2985,2415,23370,2020,4
10136,2020-04-02,Tarjetas,6615,9645,7590,360,2745,1350,4215,2685,3015,2340,6720,20100,2020,4
10137,2020-04-03,Tarjetas,10395,12720,10575,645,3360,2085,5370,4935,3750,4125,6510,19230,2020,4
10138,2020-04-04,Tarjetas,13440,12510,13650,330,2685,1560,5040,5775,4335,4935,9615,13665,2020,4
10139,2020-04-05,Tarjetas,13980,15045,13635,150,5595,1500,4320,3600,3765,9915,9780,10485,2020,4
10140,2020-04-06,Tarjetas,14250,14970,12750,360,6285,1935,5145,9360,4125,9270,9660,15195,2020,4
10141,2020-04-07,Tarjetas,14175,15060,13935,225,5910,3075,5370,5835,4440,8475,10230,13590,2020,4
10142,2020-04-08,Tarjetas,12705,12285,13035,120,4785,2010,4785,5580,3810,8535,9075,13575,2020,4
10143,2020-04-09,Tarjetas,10590,12885,10890,225,5535,1680,3900,3525,3090,6705,7470,11085,2020,4
10144,2020-04-10,Tarjetas,7725,8715,8925,135,5250,750,3315,2880,2775,8085,6135,8145,2020,4
10145,2020-04-11,Tarjetas,8475,7335,6600,195,3720,2475,5160,4665,2505,8490,6015,9585,2020,4
10146,2020-04-12,Tarjetas,7260,7245,7170,150,3345,810,1995,3345,1980,5115,4935,8025,2020,4
10147,2020-04-13,Tarjetas,12255,10815,10605,255,5535,1095,4335,4455,2655,5355,7515,13365,2020,4
10148,2020-04-14,Tarjetas,11625,10800,12240,270,4755,1260,6105,4800,3390,5505,7140,13635,2020,4
10149,2020-04-15,Tarjetas,10785,11580,10710,225,4155,1260,4515,5175,3810,5835,7335,12075,2020,4
10150,2020-04-16,Tarjetas,9645,12780,10905,210,4065,1740,4560,4695,3720,5175,6915,11445,2020,4
10151,2020-04-17,Tarjetas,9060,8715,13605,210,4140,1965,6525,3660,3495,7830,6060,10950,2020,4
10152,2020-04-18,Tarjetas,9840,13065,9615,60,5235,1515,5685,4200,3330,5895,10950,11415,2020,4
10153,2020-04-19,Tarjetas,8190,8820,8505,60,4155,975,3315,3720,2235,6000,6180,8760,2020,4
10154,2020-04-20,Tarjetas,10185,10635,12510,285,4665,1140,3795,3585,2640,5820,6930,13260,2020,4
10155,2020-04-21,Tarjetas,9375,10335,9750,45,3570,1095,3975,4410,2760,5025,6015,12435,2020,4
10156,2020-04-22,Tarjetas,7455,8985,8340,60,3135,1050,4470,3555,2400,4545,4980,10425,2020,4
10157,2020-04-23,Tarjetas,6450,7320,7200,75,2640,870,3255,3135,2220,3825,4500,10080,2020,4
10158,2020-04-24,Tarjetas,6315,7245,7890,135,2280,1050,2880,2520,2355,3375,3645,11100,2020,4
10159,2020-04-25,Tarjetas,7980,7785,10170,165,4110,1485,2370,3495,2355,3615,4755,9915,2020,4
10160,2020-04-26,Tarjetas,6345,5310,7065,75,2445,885,3315,2265,2145,3840,4305,6690,2020,4
10161,2020-04-27,Tarjetas,8370,4215,12795,195,3405,1395,2790,3495,2745,4020,6765,10725,2020,4
10162,2020-04-28,Tarjetas,7665,8460,13065,165,3195,1635,4680,3795,2790,4950,6030,9195,2020,4
10163,2020-04-29,Tarjetas,10095,8370,8730,90,2610,1485,4065,3135,2820,4335,5820,8265,2020,4
10164,2020-04-30,Tarjetas,7740,8835,12240,240,2595,1950,5235,3930,3750,4530,6465,10665,2020,4
10165,2020-05-01,Tarjetas,8310,7950,8880,75,3015,915,4575,2280,2985,4425,6990,7845,2020,5
10166,2020-05-02,Tarjetas,6945,8235,7350,75,1650,1740,5670,3225,2850,3555,3690,11085,2020,5
10167,2020-05-03,Tarjetas,7020,6525,10065,45,5205,1815,2445,2175,2220,3000,5070,7515,2020,5
10168,2020-05-04,Tarjetas,8520,9255,12120,60,2925,990,3015,3525,3240,4740,5835,12165,2020,5
10169,2020-05-05,Tarjetas,7155,6930,9240,60,2715,1965,5325,3165,3120,3765,4905,10185,2020,5
10170,2020-05-06,Tarjetas,6870,9180,7650,30,2280,690,3045,2535,2370,2670,3225,10305,2020,5
10171,2020-05-07,Tarjetas,6510,5865,7860,45,2115,795,3090,2370,1815,3315,4395,8580,2020,5
10172,2020-05-08,Tarjetas,4980,5760,7275,60,2535,945,4020,2640,1830,2400,3600,7980,2020,5
10173,2020-05-09,Tarjetas,6630,8340,7830,135,2865,1245,3420,3330,2430,4110,5175,7890,2020,5
10174,2020-05-10,Tarjetas,5520,5745,10710,120,2775,1260,4425,1590,1845,1980,5145,5685,2020,5
10175,2020-05-11,Tarjetas,7455,7605,11490,120,3060,810,4020,2955,1995,2310,5055,11565,2020,5
10176,2020-05-12,Tarjetas,6195,7995,9075,195,2850,2280,6045,3060,2250,3945,5865,8235,2020,5
10177,2020-05-13,Tarjetas,5835,7935,8865,105,2655,2190,6240,2625,2100,3840,5625,8625,2020,5
10178,2020-05-14,Tarjetas,5880,7110,8085,75,3270,2280,5175,2820,3555,2685,6585,7170,2020,5
10179,2020-05-15,Tarjetas,7230,8265,9000,105,4275,1395,5535,3540,5940,2295,5880,9810,2020,5
10180,2020-05-16,Tarjetas,8235,8895,11610,135,5730,1995,6975,2670,3435,4155,6510,11940,2020,5
10181,2020-05-17,Tarjetas,6285,8520,8580,30,3735,705,3990,2955,2460,3060,5865,7380,2020,5
10182,2020-05-18,Tarjetas,8490,8685,10710,120,2730,2670,5130,3360,4425,5130,6345,12465,2020,5
10183,2020-05-19,Tarjetas,8100,8625,9150,90,2475,1575,4860,3450,3315,3330,6105,12300,2020,5
10184,2020-05-20,Tarjetas,5805,6765,5820,30,3705,1290,3375,2835,4050,5220,4650,9210,2020,5
10185,2020-05-21,Tarjetas,5820,5940,7455,45,1515,285,2070,2145,2715,1920,4290,10140,2020,5
10186,2020-05-22,Tarjetas,5820,8700,9030,30,3060,855,4185,2745,2565,4560,5490,10320,2020,5
10187,2020-05-23,Tarjetas,7965,6840,10620,105,3375,1350,4740,2190,3825,3645,4740,7845,2020,5
10188,2020-05-24,Tarjetas,5610,6645,8790,15,2055,735,3300,2445,2955,2955,5220,6570,2020,5
10189,2020-05-25,Tarjetas,7950,8700,13095,180,2610,1725,3825,3450,5310,3195,6150,9870,2020,5
10190,2020-05-26,Tarjetas,7095,9765,8820,90,3060,1380,4470,3735,3780,4230,6780,7290,2020,5
10191,2020-05-27,Tarjetas,6615,8520,8970,165,2505,150,5985,2745,3360,2775,5850,8355,2020,5
10192,2020-05-28,Tarjetas,6570,9060,8760,90,2460,1980,6360,2985,4665,2385,6165,7290,2020,5
10193,2020-05-29,Tarjetas,7065,9405,11025,135,3045,1770,6060,6270,6195,2715,4080,9030,2020,5
10194,2020-05-30,Tarjetas,9000,10995,12015,90,4845,2310,7560,4080,4110,4650,7140,11790,2020,5
10195,2020-05-31,Tarjetas,7350,7410,9660,30,3105,1080,3420,2340,2760,3615,4995,7860,2020,5
10196,2020-06-01,Tarjetas,10995,10650,11580,240,6255,3240,4815,4725,4020,7980,1560,12675,2020,6
10197,2020-06-02,Tarjetas,10860,12345,14595,45,3855,2460,7185,5850,3195,5775,6480,12870,2020,6
10198,2020-06-03,Tarjetas,13875,9345,11505,0,2895,1275,3990,4365,3165,3825,4875,11085,2020,6
10199,2020-06-04,Tarjetas,8595,8820,10095,0,2625,1035,3765,3315,2790,4290,4575,10395,2020,6
10200,2020-06-05,Tarjetas,8355,8745,9165,15,2895,1935,6510,3360,4050,3990,4710,11370,2020,6
10201,2020-06-06,Tarjetas,10440,11925,13710,60,5205,1710,6285,3825,3945,3870,6630,9210,2020,6
10202,2020-06-07,Tarjetas,8565,7470,10965,15,2895,1425,6180,2490,3555,3540,6420,6660,2020,6
10203,2020-06-08,Tarjetas,9915,11670,17880,90,4005,1425,5865,4905,4275,4185,9630,9495,2020,6
10204,2020-06-09,Tarjetas,8985,11415,14160,45,3270,1395,6630,4260,5205,3975,7320,9270,2020,6
10205,2020-06-10,Tarjetas,8955,9795,13365,90,3480,2490,7680,2775,4515,3135,8055,8745,2020,6
10206,2020-06-11,Tarjetas,7875,8340,13005,15,2475,3405,7155,4035,4425,3000,6645,8625,2020,6
10207,2020-06-12,Tarjetas,9585,11580,12000,45,3675,2085,7905,3450,3300,2100,5640,7635,2020,6
10208,2020-06-13,Tarjetas,11400,13530,11550,45,6735,2895,7410,4275,4050,5685,7320,12180,2020,6
10209,2020-06-14,Tarjetas,8910,9345,10275,45,4620,690,3240,3075,2655,3660,6435,9060,2020,6
10210,2020-06-15,Tarjetas,11010,14625,12330,180,4665,1575,5085,5190,3765,5415,8235,13560,2020,6
10211,2020-06-16,Tarjetas,11715,19050,12435,285,4335,2535,7365,4185,4395,5655,8310,12915,2020,6
10212,2020-06-17,Tarjetas,11265,11280,11550,150,4350,1065,4575,3825,5925,5085,9870,13590,2020,6
10213,2020-06-18,Tarjetas,7620,11685,9870,210,3510,1080,3960,3345,4065,4200,7290,12675,2020,6
10214,2020-06-19,Tarjetas,10425,11715,9600,120,3975,1410,6075,3585,3705,3465,7725,14145,2020,6
10215,2020-06-20,Tarjetas,10440,12750,10560,360,8370,1230,6945,3435,3105,3480,10110,9795,2020,6
10216,2020-06-21,Tarjetas,9525,9615,12135,150,3735,1485,5535,2850,2715,3180,7860,8130,2020,6
10217,2020-06-22,Tarjetas,11100,14760,17025,240,3615,2640,6510,3975,3060,4380,8430,12075,2020,6
10218,2020-06-23,Tarjetas,10905,12300,13740,435,4380,1800,7830,4500,3165,3765,7095,8895,2020,6
10219,2020-06-24,Tarjetas,9330,9585,13455,300,3285,3240,8775,3975,3780,3930,7470,10455,2020,6
10220,2020-06-25,Tarjetas,7905,9960,12030,225,3300,1905,5880,4800,3525,3120,6675,11190,2020,6
10221,2020-06-26,Tarjetas,8550,11115,12000,315,3810,1680,6885,2955,3945,5100,6435,12510,2020,6
10222,2020-06-27,Tarjetas,12930,12120,10545,120,4170,2445,7095,4575,3480,5910,8610,13155,2020,6
10223,2020-06-28,Tarjetas,8955,14430,11490,210,3960,780,3885,3180,2835,5820,6000,9375,2020,6
10224,2020-06-29,Tarjetas,13380,13200,12525,180,5715,1455,4725,4755,3570,8520,7095,16830,2020,6
10225,2020-06-30,Tarjetas,11370,12870,11025,195,4230,1485,4755,3765,4140,7275,8280,15810,2020,6
10226,2020-07-01,Tarjetas,3735,8220,7455,135,510,555,1500,1665,960,750,1710,13560,2020,7
10227,2020-07-02,Tarjetas,19890,18780,17295,225,6930,2115,9840,8310,6870,9705,12915,19140,2020,7
10228,2020-07-03,Tarjetas,11070,13305,11460,225,4050,1590,6765,3975,4680,5445,7095,17250,2020,7
10229,2020-07-04,Tarjetas,12030,13515,13020,480,6195,1545,8445,6390,3645,4845,8130,14625,2020,7
10230,2020-07-05,Tarjetas,9345,12120,11175,195,3765,930,4815,2325,2325,4365,11130,10740,2020,7
10231,2020-07-06,Tarjetas,14115,13320,15870,285,5400,1500,6180,5280,3900,5520,11610,16050,2020,7
10232,2020-07-07,Tarjetas,12270,12945,17595,375,3870,1365,8355,5265,5910,4875,9855,15255,2020,7
10233,2020-07-08,Tarjetas,10305,13260,17505,330,3225,3450,7200,4410,5565,4830,8205,14550,2020,7
10234,2020-07-09,Tarjetas,12900,13635,11265,390,4095,1800,5265,4590,5100,4770,9210,14430,2020,7
10235,2020-07-10,Tarjetas,10995,11745,12195,345,3825,1515,7140,5070,3960,4080,7035,14805,2020,7
10236,2020-07-11,Tarjetas,11970,15345,11730,315,5565,2805,7350,3630,3840,5115,9765,17295,2020,7
10237,2020-07-12,Tarjetas,8565,10275,9210,150,3795,990,3750,3330,2400,4620,8190,11685,2020,7
10238,2020-07-13,Tarjetas,13500,13965,11010,270,5010,1500,4290,4320,3300,6510,8400,18510,2020,7
10239,2020-07-14,Tarjetas,13320,13575,13065,225,4365,1155,4395,4785,4050,5265,7590,17895,2020,7
10240,2020-07-15,Tarjetas,11250,13035,11340,90,4065,1575,5520,5160,3660,4920,7680,19035,2020,7
10241,2020-07-16,Tarjetas,11400,13635,11220,150,4035,1320,5745,5775,3630,5160,6600,19125,2020,7
10242,2020-07-17,Tarjetas,11445,12765,12420,315,4830,3000,7890,3855,3435,4695,6855,18255,2020,7
10243,2020-07-18,Tarjetas,12525,15735,12885,330,4545,1485,9300,5025,3675,5265,9645,15390,2020,7
10244,2020-07-19,Tarjetas,10140,14670,11865,360,3450,1020,5775,3360,2265,4830,9450,10320,2020,7
10245,2020-07-20,Tarjetas,11865,14145,16755,465,4305,1080,6015,4980,3390,5310,9135,17370,2020,7
10246,2020-07-21,Tarjetas,12705,18615,13620,405,5295,1575,7320,6270,5010,5520,8970,14820,2020,7
10247,2020-07-22,Tarjetas,11325,13470,14370,420,4170,3810,7335,5400,3825,4980,8910,16365,2020,7
10248,2020-07-23,Tarjetas,9300,12210,11940,510,3705,1605,6195,4050,3420,4365,8535,15525,2020,7
10249,2020-07-24,Tarjetas,10200,19320,13575,510,4200,1650,5925,4230,6135,3960,8610,17040,2020,7
10250,2020-07-25,Tarjetas,11370,14955,11445,345,5295,3165,6975,5565,4050,5700,7425,18015,2020,7
10251,2020-07-26,Tarjetas,8910,10995,10275,165,3915,945,4650,3330,2310,4125,6315,13020,2020,7
10252,2020-07-27,Tarjetas,12450,12975,11235,270,4635,1815,4650,4305,3090,5745,7800,19695,2020,7
10253,2020-07-28,Tarjetas,12120,13785,11805,240,3720,1290,5385,4620,3780,5445,8220,19185,2020,7
10254,2020-07-29,Tarjetas,10470,9810,10995,225,3855,1305,4575,4950,3390,4320,7125,18210,2020,7
10255,2020-07-30,Tarjetas,9375,11895,9915,300,4125,1485,5265,4380,3510,3780,5430,16470,2020,7
10256,2020-07-31,Tarjetas,11250,16050,10275,255,4335,3360,7560,5505,3555,5715,5625,20550,2020,7
10257,2020-08-01,Tarjetas,13515,15405,14325,420,5415,2220,8535,5820,3690,5100,1710,19470,2020,8
10258,2020-08-02,Tarjetas,12225,13605,13365,240,5205,1710,7455,3870,3375,4890,8820,12495,2020,8
10259,2020-08-03,Tarjetas,15630,16620,17280,750,5100,3390,6945,6735,4995,6240,8955,18195,2020,8
10260,2020-08-04,Tarjetas,14565,17775,18150,360,5550,1785,9195,5865,6105,6165,10515,18165,2020,8
10261,2020-08-05,Tarjetas,12810,14985,13440,465,4770,1560,6345,6210,3750,4530,7875,17895,2020,8
10262,2020-08-06,Tarjetas,13005,13965,14340,345,4125,1770,8910,5775,5655,6975,8190,17100,2020,8
10263,2020-08-07,Tarjetas,11955,13440,15930,285,3840,2940,7800,5250,5640,5325,9855,18075,2020,8
10264,2020-08-08,Tarjetas,14925,18255,14415,270,5850,3585,9360,4950,5160,5475,9285,17220,2020,8
10265,2020-08-09,Tarjetas,9585,16260,14025,180,4680,1290,5940,4185,4485,5400,11400,12450,2020,8
10266,2020-08-10,Tarjetas,14580,15435,15945,270,5535,2640,5955,6165,4365,8610,9855,20565,2020,8
