Geo Point;Geo Shape;clasif_15;vel_15;clasif_19;vel_19;Nombre;Inicia;Termina;Shape_Leng;Mixta
19.4358394014, -99.1535314775;"{""type"": ""LineString"", ""coordinates"": [[-99.14973914498519, 19.435537458252757], [-99.1530139166295, 19.43595998215522], [-99.15307340323902, 19.435714897414453], [-99.15313764856076, 19.435536437430244], [-99.15333752351543, 19.4354079472293], [-99.15358022895913, 19.435436500308246], [-99.15415843738452, 19.435536437280277], [-99.15500076644396, 19.435657790310454], [-99.15544334625399, 19.4357363122663], [-99.15557183757474, 19.435864803775065], [-99.15560752888865, 19.43608609313924], [-99.1556166261791, 19.436335774965602], [-99.15709577808956, 19.43653639695244]]}";Arteria principal;50;Arteria principal;50;Av. de la Republica;Av. de los Insurgentes Centro;Paseo de la Reforma;0.89257235169;No
19.4336516686, -99.1623878665;"{""type"": ""LineString"", ""coordinates"": [[-99.16588726236542, 19.434845891769445], [-99.16367191093167, 19.434208908458604], [-99.16325550552547, 19.434101832598177], [-99.16258925635407, 19.433816296533372], [-99.15896530037237, 19.43224272808068]]}";Arteria principal;50;Arteria principal;50;James Sullivan;Manuel Maria Contreras;Av. de los Insurgentes Centro;0.78341433058;No
19.4587800948, -99.1693135229;"{""type"": ""LineString"", ""coordinates"": [[-99.17054672343617, 19.46086783550446], [-99.16827618643576, 19.457061526121965], [-99.16830284907847, 19.456638497828106]]}";Arteria principal;50;Arteria principal;50;Calzada Camarones;Eje 2 Norte Eulalia Guzman;Calzada de los Gallos;0.53082218379;No
19.4542879591, -99.1103436079;"{""type"": ""LineString"", ""coordinates"": [[-99.08667153544314, 19.436083884461315], [-99.08657117763963, 19.436320482322564], [-99.08645827387157, 19.43704210342025], [-99.08620737863578, 19.438319719808362], [-99.08584358023941, 19.439620984467204], [-99.0855675949051, 19.440224294844686], [-99.08540451246508, 19.44085126268415], [-99.08537942263094, 19.441194319213395], [-99.08537942293879, 19.44146639806919], [-99.08539196795121, 19.44162018163971], [-99.08547978131875, 19.441904088651928], [-99.08561777419726, 19.442223484688995], [-99.08660881127525, 19.444482893031687], [-99.0870855130318, 19.445571184037146], [-99.08715939879319, 19.44575396646895], [-99.08732798693353, 19.446171028948527], [-99.08768766275577, 19.446623979847143], [-99.08810164034861, 19.446990682074496], [-99.09283102377813, 19.451391048052265], [-99.09313209790061, 19.451568479832225], [-99.0935209864924, 19.451722253372512], [-99.09379697187855, 19.45179322573815], [-99.09414822525709, 19.451793226306794], [-99.09454965818257, 19.451781397421005], [-99.09475037499939, 19.451769568680938], [-99.09502636005996, 19.45168676707567], [-99.0952772559543, 19.451603965579373], [-99.09585431585451, 19.451414705693228], [-99.09636865139176, 19.451225444774174], [-99.09732205561299, 19.450823265148735], [-99.09975574281492, 19.449959759559327], [-99.10001918290946, 19.449900614925657], [-99.10043316148875, 19.449829641837407], [-99.10080950459604, 19.449841470669785], [-99.1010353107188, 19.449876957153116], [-99.10181437193448, 19.45011119042892], [-99.10309265449608, 19.450539373591848], [-99.10804784328985, 19.45242014895106], [-99.10880142502268, 19.452687247379945], [-99.1115854723737, 19.45367398622861], [-99.1120747189146, 19.453957872750966], [-99.11339192113485, 19.454998785650528], [-99.11444969092558, 19.45585369044451], [-99.1171678998762, 19.45805051426958], [-99.11788295255454, 19.458369878012352], [-99.12227362651645, 19.45980109276852], [-99.12233823056562, 19.45982252613534], [-99.12633813556046, 19.46114949818783], [-99.1264091904597, 19.461173991023525], [-99.12750310616934, 19.461551067313888], [-99.12750480066123, 19.461551651733636], [-99.12854601681282, 19.46203660070706], [-99.13256034780204, 19.464473151268507], [-99.1330495939444, 19.464709707795944], [-99.13331303403564, 19.46488712431791], [-99.13375210210661, 19.46502905829675], [-99.13444206459216, 19.46504088640519], [-99.13726464050352, 19.465159163859095], [-99.13750589979956, 19.465165727288078], [-99.1398739551362, 19.46523013024475], [-99.1409778960328, 19.46513550863607], [-99.14191875434312, 19.464969919591624], [-99.14208415902358, 19.464956159206146], [-99.1423452773654, 19.464934435864283], [-99.1431983221679, 19.46482798533394], [-99.1432391995057, 19.464822649306836]]}";Via de acceso controlado;80;Via de acceso controlado;80;Circuito Interior Rio Consulado;Eje 1 Poniente Calzada Vallejo;Fundidora de Monterrey;34.0898045807;No
19.4391199948, -99.2135769988;"{""type"": ""LineString"", ""coordinates"": [[-99.2200129484237, 19.45287996665062], [-99.22019160404065, 19.449900264650946], [-99.2202539905744, 19.447358943344742], [-99.22022903545542, 19.44622945462385], [-99.22007930804867, 19.445594113710282], [-99.21938580613016, 19.444838816027044], [-99.21878986511844, 19.444532909008746], [-99.21812021501052, 19.44422320353862], [-99.21811779921995, 19.444221914123638], [-99.2177250144625, 19.44401224936615], [-99.21751407361492, 19.443870111383468], [-99.21732348172084, 19.44368544231915], [-99.21716757549522, 19.443511928624133], [-99.21646088302862, 19.44272328249799], [-99.21593522003161, 19.442102170278034], [-99.21585382942582, 19.442006876759027], [-99.21574767265555, 19.441844509630695], [-99.21513828573364, 19.44077014783053], [-99.21438964575309, 19.439217035323175], [-99.21426577959586, 19.43893904178537], [-99.21314191343193, 19.436416689394683], [-99.21264282008958, 19.43575777737151], [-99.2121686813694, 19.4352635911717], [-99.21002536441237, 19.433419687815118], [-99.20970481090471, 19.433238706886794], [-99.20926936921553, 19.433063816099885], [-99.20905878677598, 19.432981725223208], [-99.20887675802823, 19.432863941310416], [-99.20873042083421, 19.432728311962748], [-99.20855553041575, 19.43249631444702], [-99.20839134821784, 19.432110841735714], [-99.20823073414387, 19.431775337841195], [-99.20799516801186, 19.43152549486486], [-99.20759817138811, 19.431296245888753], [-99.20725277645418, 19.431093622215208], [-99.20451394959505, 19.429045268253596], [-99.20303888810584, 19.427818598534913], [-99.20264262267219, 19.427477869896258]]}";Carriles laterales;40;Carriles laterales;40;Anillo Periferico Boulevard Manuel Avila Camacho;Paseo de la Reforma;Ingenieros Militares;34.17153501329;NA
19.4016996818, -99.163826009;"{""type"": ""LineString"", ""coordinates"": [[-99.19092951943348, 19.3997255887083], [-99.1909268123367, 19.39972525414082], [-99.1898584385686, 19.399623567995793], [-99.18877738666086, 19.399670559688055], [-99.18797169815362, 19.399705578880706], [-99.18702398087086, 19.399795789307856], [-99.18611104187798, 19.400000814572564], [-99.18575678931694, 19.400018423604195], [-99.18491710524962, 19.399949355734083], [-99.18209411026241, 19.399795789488238], [-99.18012388856536, 19.39967577196845], [-99.17819020939, 19.399557960187497], [-99.17721640870057, 19.399229918825387], [-99.1756513700325, 19.398360607363603], [-99.1750688277093, 19.398336004115997], [-99.17055193031035, 19.399746499186463], [-99.17023923820965, 19.399844138945326], [-99.16786255301359, 19.40042205339114], [-99.16778126726652, 19.40044181791495], [-99.16432223251513, 19.40171481410925], [-99.1622701454131, 19.402403967554957], [-99.16036616413452, 19.403043356330244], [-99.1603628010504, 19.40304428561669], [-99.15671440779717, 19.404052057122843], [-99.15540171390305, 19.404058097785303], [-99.15493200327096, 19.404060257435663], [-99.15022819395072, 19.40403565477747], [-99.15022608617544, 19.404035625792933], [-99.14726331645895, 19.40399465080887], [-99.14498531643493, 19.403888040470335], [-99.14498298379614, 19.40388790948325], [-99.13731249000577, 19.403456716388035], [-99.13649603768198, 19.40341462935544]]}";Carriles laterales;40;Carriles laterales;40;Viaducto Miguel Aleman;Ferrocarril de Cuernavaca;Calzada de Tlalpan;5.85776853801;NA
19.5224596739, -99.151804509;"{""type"": ""LineString"", ""coordinates"": [[-99.14509646729404, 19.51832022075668], [-99.14544743731702, 19.51905190471012], [-99.14553666753069, 19.519269030901288], [-99.14564969191301, 19.5194802077027], [-99.14585194591703, 19.51963784690027], [-99.14615235292652, 19.519783588690785], [-99.1476008494249, 19.520464709816284], [-99.14854965962869, 19.520854346767912], [-99.15326099226817, 19.52297504098179], [-99.15387370403087, 19.523239756286884], [-99.1542544175641, 19.52342118965608], [-99.15453102946229, 19.523584777904524], [-99.15486712859314, 19.52381974978414], [-99.15684505544627, 19.5252147089345], [-99.15765407266773, 19.525785778868], [-99.1580670938684, 19.526057351213215], [-99.15824596279337, 19.52616054437776], [-99.15885421681547, 19.526422462149693]]}";Carriles laterales;40;Carriles laterales;40;Anillo Periferico Rio Tlalnepantla;Eje Central Av. de los 100 metros;Autopista Naucalpan - Ecatepec;3.861562574;NA
19.4266546137, -99.0925059317;"{""type"": ""LineString"", ""coordinates"": [[-99.09791434558947, 19.416929579944842], [-99.09730323815813, 19.418060038115875], [-99.09636237985704, 19.419769638885207], [-99.09630959022037, 19.419864573502505], [-99.09535252470113, 19.421585699880932], [-99.09411059107288, 19.423898634547633], [-99.09247976980248, 19.42682081198807], [-99.09244105998438, 19.42688972722174], [-99.09125038077518, 19.429009452900107], [-99.0891428576884, 19.43277148006686], [-99.08882923759195, 19.433268344600783], [-99.08852816288982, 19.43365873732213], [-99.0880890963124, 19.434368540420298], [-99.08766257355974, 19.435019190273284], [-99.0872360508708, 19.435456898921252], [-99.08687225214678, 19.435788136736733], [-99.08667153544314, 19.436083884461315]]}";Via de acceso controlado;80;Via de acceso controlado;80;Circuito Interior Boulevard Puerto Aereo;Fundidora de Monterrey;Eje 1 Sur Fray Servando Teresa de Mier;34.0898045807;No
19.4130431314, -99.0980357118;"{""type"": ""LineString"", ""coordinates"": [[-99.09751888050974, 19.409051604134604], [-99.0977274057202, 19.41050717070109], [-99.09846462076662, 19.41565293776238], [-99.09841822115895, 19.415959888337632], [-99.09833003509735, 19.416242206047034], [-99.0981755154973, 19.41648455882428], [-99.09791434558947, 19.416929579944842]]}";Via de acceso controlado;80;Via de acceso controlado;80;Circuito Interior Jesus Galindo y Villa;Eje 1 Sur Fray Servando Teresa de Mier;Viaducto Rio de la Piedad;34.0898045807;No
19.366207688, -99.1794037599;"{""type"": ""LineString"", ""coordinates"": [[-99.18748558239203, 19.372340360513583], [-99.18706798677182, 19.3720191334623], [-99.18666109862716, 19.371733598040628], [-99.18602221355376, 19.371333848082706], [-99.18478013486339, 19.370512934622663], [-99.1824133099892, 19.36893536033522], [-99.18153517542005, 19.368260776857255], [-99.18092883725569, 19.367821739930434], [-99.18031833221467, 19.367527015212538], [-99.17976636169257, 19.367219308209318], [-99.17960327901088, 19.36706545387715], [-99.17802263707168, 19.36530204241882], [-99.1777480343716, 19.365048502883838], [-99.1747232498428, 19.36220121075887], [-99.17447246360808, 19.361940855357705], [-99.17360687375535, 19.360887510827492], [-99.17321798569323, 19.36048510865389], [-99.17287927625578, 19.360260235496842], [-99.17176061783309, 19.359563669644817]]}";Carriles laterales;40;Carriles laterales;40;Circuito Interior Rio Mixcoac;Av. Universidad;Av. Revolucion;34.0898045807;NA
19.4154894614, -99.1802190766;"{""type"": ""LineString"", ""coordinates"": [[-99.17766677853633, 19.423571853454703], [-99.17780937518776, 19.423188786375242], [-99.17785955482162, 19.422987661470277], [-99.17785955473882, 19.422041190888375], [-99.17783736328981, 19.420576198822808], [-99.17782191971102, 19.4195566788439], [-99.17790973408353, 19.419000616501346], [-99.17846170425985, 19.417994966820444], [-99.17894861881743, 19.417011265886515], [-99.17901755541615, 19.416898434889518], [-99.17935238383043, 19.416350419802534], [-99.18144736488746, 19.412682747179684], [-99.1821011793059, 19.411636860752367], [-99.18303168638842, 19.410152495442873], [-99.18351417210843, 19.409264037016758], [-99.18404260902061, 19.408213050059683], [-99.18421680159666, 19.407806635729997]]}";Carriles laterales;40;Carriles laterales;40;Circuito Interior Jose Vasconcelos;Eje 4 Sur Benjamin Franklin;Paseo de la Reforma;34.0898045807;NA
19.3584698402, -99.1525091237;"{""type"": ""LineString"", ""coordinates"": [[-99.15310731084452, 19.35769097017198], [-99.15292778592062, 19.358073090084563], [-99.15274174141022, 19.358283213613902], [-99.1518022125228, 19.359167934667596]]}";Eje Vial;50;Eje Vial;50;Eje Central Ajusco;Circuito Interior Rio Churubusco;Eje Central Lazaro Cardenas;20.75561383752;No
19.4699097205, -99.1364940811;"{""type"": ""LineString"", ""coordinates"": [[-99.13580260754388, 19.468919522017107], [-99.13608722542841, 19.469369956814326], [-99.13649382231081, 19.469906643454394], [-99.13667679170415, 19.470117483570355], [-99.13692074961527, 19.470510413193548], [-99.1370325642813, 19.47064458354357], [-99.13716043368237, 19.470912787767574]]}";Eje Vial;50;Eje Vial;50;Eje Central Paganini;Eje Central Lazaro Cardenas;Av. de los Insurgentes Norte;20.75561383752;No
19.3340275266, -99.2722009345;"{""type"": ""LineString"", ""coordinates"": [[-99.26399857952072, 19.339536271481133], [-99.26446239341917, 19.33927142593618], [-99.26465512981812, 19.339175057336707], [-99.26557955042823, 19.338750323550695], [-99.26635466015131, 19.338438020119114], [-99.26659855450953, 19.338283354772006], [-99.2680440772856, 19.337266135401592], [-99.26988815910434, 19.335862253380707], [-99.2701380026572, 19.335695690502572], [-99.27037594932715, 19.335576718059098], [-99.2707626112983, 19.335439899081763], [-99.27161921720086, 19.335130569314458], [-99.27171439609286, 19.33506513405695], [-99.27214864718168, 19.334714163501804], [-99.27282679382482, 19.33426801430148], [-99.27304094505912, 19.33416093814954], [-99.27329673765689, 19.33408360607379], [-99.27346924841014, 19.333988427961817], [-99.27398083267, 19.333512534974048], [-99.27415929217817, 19.333328126758698], [-99.2744031863074, 19.333125873394206], [-99.27481364364472, 19.332834388588648], [-99.27487907883614, 19.33270351873863], [-99.27514081959237, 19.3320015772666], [-99.27521220327385, 19.33188260492805], [-99.2753192794163, 19.33183501563627], [-99.27556912246432, 19.33175173382128], [-99.27576542840443, 19.331626812959623], [-99.27637219025961, 19.330918922470868], [-99.27671721241562, 19.33050846553618], [-99.27688377477782, 19.330264571277205], [-99.27713956681065, 19.329610218996944], [-99.27722284766418, 19.32936632445695], [-99.27731207817172, 19.32924140293195], [-99.27746674272608, 19.329175967299037], [-99.27765709967468, 19.32908078972959], [-99.2778534048843, 19.328842842810317], [-99.27863267822799, 19.327986237313084], [-99.27890631623195, 19.327754239617907], [-99.27928445233839, 19.32731105650735]]}";Arteria principal;50;Arteria principal;50;Camino Real a Mixcoac;Calzada de las Aguilas;Calzada al Desierto de los Leones;2.16129400915;No
19.4691289498, -99.1017980017;"{""type"": ""LineString"", ""coordinates"": [[-99.08582902453212, 19.507390247611774], [-99.0874799753876, 19.503440747517935], [-99.08904775999584, 19.499887950918005], [-99.0915657181408, 19.49384204586687], [-99.09162132151832, 19.49370782541129], [-99.09365609772955, 19.488796155002937], [-99.09443187889681, 19.487035848777026], [-99.0950180117351, 19.485705842567402], [-99.09787062047374, 19.479018602236177], [-99.09797938403041, 19.478763621114737], [-99.10002225482553, 19.473911354644155], [-99.1015112125885, 19.47043243741958], [-99.10330035073486, 19.46625194158644], [-99.10535266786337, 19.461371043882274], [-99.10542240290216, 19.461205191161955], [-99.10716438647776, 19.456845150407787], [-99.10880142502268, 19.452687247379945], [-99.10892220578084, 19.452380466764172], [-99.10919142105351, 19.45163385249388], [-99.10933394722208, 19.45132027333205], [-99.10968234422864, 19.45090216619361], [-99.11004657689199, 19.45060351822066], [-99.11015743037846, 19.4502600723869], [-99.11060084415266, 19.449095336568934], [-99.11066214334978, 19.448910372151598], [-99.11066242382398, 19.448909526999476], [-99.11091756881693, 19.448139649460977], [-99.11189941398278, 19.44536215358856], [-99.1131029655848, 19.442151546886738], [-99.11365723359003, 19.440777686953847], [-99.11379074161748, 19.440159908981045], [-99.11428185212498, 19.437887420641196], [-99.11433819058408, 19.43762672493489], [-99.11470242323355, 19.435371733153016], [-99.11511930028834, 19.43308390154888], [-99.11517618658847, 19.431787019830274], [-99.11537325520958, 19.43021531926743]]}";Eje Vial;50;Eje Vial;50;Eje 3 Oriente Ingeniero Eduardo Molina;Anillo Periferico Av. Rio de los Remedios;Calzada Ignacio Zaragoza;9.12235552938;No
